symbol,just_date,article_sentiment,event_impact_score_entity_1,overall_source_rank,volume,date,day,month,year,hour,minute
GOOG,2013-08-31,0.32206,19.44,6.04,50,2013-08-31 9:45:00,31,8,2013,9,45
ETN,2013-08-31,0.456,27,8,1,2013-08-31 9:45:00,31,8,2013,9,45
INTC,2013-08-31,-0.04833333333,23.33333333,5.333333333,3,2013-08-31 9:45:00,31,8,2013,9,45
MSI,2013-08-31,0.404,12.5,4,2,2013-08-31 9:45:00,31,8,2013,9,45
ADSK,2013-08-31,0.31,39,4,1,2013-08-31 9:45:00,31,8,2013,9,45
EMC,2013-08-31,-0.334,21,4,1,2013-08-31 9:45:00,31,8,2013,9,45
CTXS,2013-08-31,0.3725,39,5,2,2013-08-31 9:45:00,31,8,2013,9,45
CSCO,2013-08-31,0.385,21.8,6.7,10,2013-08-31 9:45:00,31,8,2013,9,45
TXN,2013-08-31,0.31,28,5,1,2013-08-31 9:45:00,31,8,2013,9,45
CRM,2013-08-31,0.3933333333,43,6,3,2013-08-31 9:45:00,31,8,2013,9,45
FSLR,2013-08-31,0.479,56,4,1,2013-08-31 9:45:00,31,8,2013,9,45
FB,2013-08-31,0.0996,42.225,5.55,40,2013-08-31 9:45:00,31,8,2013,9,45
ADBE,2013-08-31,0.56,40,5,1,2013-08-31 9:45:00,31,8,2013,9,45
HPQ,2013-08-31,-0.042625,33.5,5.25,8,2013-08-31 9:45:00,31,8,2013,9,45
STX,2013-08-31,0.435,50,6,1,2013-08-31 9:45:00,31,8,2013,9,45
TRIP,2013-08-31,-0.29,37,4,1,2013-08-31 9:45:00,31,8,2013,9,45
IBM,2013-08-31,0.3879166667,12.41666667,5.583333333,12,2013-08-31 9:45:00,31,8,2013,9,45
SYMC,2013-08-31,-0.29,0,4,1,2013-08-31 9:45:00,31,8,2013,9,45
WDC,2013-08-31,0.56,17,6,1,2013-08-31 9:45:00,31,8,2013,9,45
ADBE,2013-09-01,-0.31,24,2,1,2013-09-01 9:45:00,1,9,2013,9,45
MSI,2013-09-01,0.56,15,5,1,2013-09-01 9:45:00,1,9,2013,9,45
MSFT,2013-09-01,-0.2016756757,24.40540541,6.081081081,37,2013-09-01 9:45:00,1,9,2013,9,45
NVDA,2013-09-01,0.31,34,5.25,4,2013-09-01 9:45:00,1,9,2013,9,45
INTC,2013-09-01,-0.03466666667,17.66666667,5,3,2013-09-01 9:45:00,1,9,2013,9,45
AAPL,2013-09-01,0.2613636364,28.45454545,5.636363636,11,2013-09-01 9:45:00,1,9,2013,9,45
AABA,2013-09-01,0.48,33,4,1,2013-09-01 9:45:00,1,9,2013,9,45
FB,2013-09-01,0.1529,41.46666667,5.366666667,30,2013-09-01 9:45:00,1,9,2013,9,45
IBM,2013-09-01,0.4,14,4.5,2,2013-09-01 9:45:00,1,9,2013,9,45
GOOG,2013-09-01,0.2935555556,19.59259259,5.481481481,27,2013-09-01 9:45:00,1,9,2013,9,45
MSI,2013-09-02,0.425,16,7,2,2013-09-02 9:45:00,2,9,2013,9,45
MU,2013-09-02,-0.377,50,5,1,2013-09-02 9:45:00,2,9,2013,9,45
FB,2013-09-02,0.1629166667,40.33333333,5.166666667,12,2013-09-02 9:45:00,2,9,2013,9,45
NVDA,2013-09-02,0.31,34,5,2,2013-09-02 9:45:00,2,9,2013,9,45
ADBE,2013-09-02,-0.29,23,5,1,2013-09-02 9:45:00,2,9,2013,9,45
ADSK,2013-09-02,-0.421,37,6,1,2013-09-02 9:45:00,2,9,2013,9,45
HPQ,2013-09-02,0.3563333333,34,6,3,2013-09-02 9:45:00,2,9,2013,9,45
AAPL,2013-09-02,0.133125,28.4375,5.25,16,2013-09-02 9:45:00,2,9,2013,9,45
MSFT,2013-09-02,0.1422647059,23.05882353,5.852941176,34,2013-09-02 9:45:00,2,9,2013,9,45
SYMC,2013-09-02,0.373,29,4,1,2013-09-02 9:45:00,2,9,2013,9,45
GOOG,2013-09-02,0.2244117647,19.23529412,6.058823529,17,2013-09-02 9:45:00,2,9,2013,9,45
TRIP,2013-09-02,-0.29,37,5,1,2013-09-02 9:45:00,2,9,2013,9,45
AABA,2013-09-03,0.4395,38.5,5,2,2013-09-03 9:45:00,3,9,2013,9,45
ETN,2013-09-03,0.31,31,3,1,2013-09-03 9:45:00,3,9,2013,9,45
INTC,2013-09-03,0.5238,23.6,5.6,5,2013-09-03 9:45:00,3,9,2013,9,45
ADSK,2013-09-03,0.435,40,4,1,2013-09-03 9:45:00,3,9,2013,9,45
AAPL,2013-09-03,0.4956875,29.1875,6.4375,16,2013-09-03 9:45:00,3,9,2013,9,45
GOOG,2013-09-03,0.3618518519,19.22222222,5.185185185,27,2013-09-03 9:45:00,3,9,2013,9,45
DOV,2013-09-03,0.014,25.5,3,2,2013-09-03 9:45:00,3,9,2013,9,45
IBM,2013-09-03,0.404,19.5,5.5,2,2013-09-03 9:45:00,3,9,2013,9,45
MSI,2013-09-03,0.373,16,6,1,2013-09-03 9:45:00,3,9,2013,9,45
FB,2013-09-03,0.05038095238,41.80952381,4.857142857,21,2013-09-03 9:45:00,3,9,2013,9,45
HPQ,2013-09-03,-0.1864285714,33.57142857,4.428571429,14,2013-09-03 9:45:00,3,9,2013,9,45
MSFT,2013-09-03,0.2692994652,22.56149733,6.877005348,187,2013-09-03 9:45:00,3,9,2013,9,45
AVGO,2013-09-03,-0.355,41,4,1,2013-09-03 9:45:00,3,9,2013,9,45
EMC,2013-09-04,0.378,30,5,1,2013-09-04 9:45:00,4,9,2013,9,45
AABA,2013-09-04,0.2933333333,31.66666667,7,3,2013-09-04 9:45:00,4,9,2013,9,45
DOV,2013-09-04,0.439,26,6,2,2013-09-04 9:45:00,4,9,2013,9,45
FB,2013-09-04,0.3326333333,42.63333333,4.6,30,2013-09-04 9:45:00,4,9,2013,9,45
SYMC,2013-09-04,0.31,30,4,1,2013-09-04 9:45:00,4,9,2013,9,45
TRIP,2013-09-04,0.056,40.5,5,2,2013-09-04 9:45:00,4,9,2013,9,45
MSI,2013-09-04,0.251,16,7.5,2,2013-09-04 9:45:00,4,9,2013,9,45
MU,2013-09-04,0.564,59,8,1,2013-09-04 9:45:00,4,9,2013,9,45
MSFT,2013-09-04,0.08963549618,22.96183206,5.660305344,524,2013-09-04 9:45:00,4,9,2013,9,45
ADBE,2013-09-04,0.4,23,5,1,2013-09-04 9:45:00,4,9,2013,9,45
JNPR,2013-09-04,0.539,41,6,1,2013-09-04 9:45:00,4,9,2013,9,45
HPQ,2013-09-04,-0.2018461538,33.8974359,3.692307692,39,2013-09-04 9:45:00,4,9,2013,9,45
INTC,2013-09-04,0.007,25.5,5,2,2013-09-04 9:45:00,4,9,2013,9,45
IBM,2013-09-04,0.3154285714,15,4.857142857,7,2013-09-04 9:45:00,4,9,2013,9,45
CSCO,2013-09-04,-0.04833333333,23,5,3,2013-09-04 9:45:00,4,9,2013,9,45
JBL,2013-09-04,0.482,50,9,1,2013-09-04 9:45:00,4,9,2013,9,45
ORCL,2013-09-04,-0.1752272727,15.63636364,6.272727273,22,2013-09-04 9:45:00,4,9,2013,9,45
AAPL,2013-09-04,0.3029365079,29.03174603,5.666666667,63,2013-09-04 9:45:00,4,9,2013,9,45
NVDA,2013-09-04,0.4495,34.5,5,2,2013-09-04 9:45:00,4,9,2013,9,45
GOOG,2013-09-04,0.1469583333,19.20833333,6.25,48,2013-09-04 9:45:00,4,9,2013,9,45
BRCM,2013-09-04,0.31,,4,1,2013-09-04 9:45:00,4,9,2013,9,45
ETN,2013-09-04,0.36,27.5,8,2,2013-09-04 9:45:00,4,9,2013,9,45
CERN,2013-09-05,-0.465,34,6,3,2013-09-05 9:45:00,5,9,2013,9,45
MSI,2013-09-05,-0.017,15,7,2,2013-09-05 9:45:00,5,9,2013,9,45
TXN,2013-09-05,0.448,28,5,1,2013-09-05 9:45:00,5,9,2013,9,45
AAPL,2013-09-05,0.3165,28.81081081,6.094594595,74,2013-09-05 9:45:00,5,9,2013,9,45
MSFT,2013-09-05,0.2909489051,22.75912409,6.182481752,137,2013-09-05 9:45:00,5,9,2013,9,45
SYMC,2013-09-05,0.378,29,6,1,2013-09-05 9:45:00,5,9,2013,9,45
ORCL,2013-09-05,0.1284,19.8,5,5,2013-09-05 9:45:00,5,9,2013,9,45
MU,2013-09-05,0.564,49,8.333333333,3,2013-09-05 9:45:00,5,9,2013,9,45
QCOM,2013-09-05,0.4162,21,7.6,5,2013-09-05 9:45:00,5,9,2013,9,45
BRCM,2013-09-05,0.3685,,5.1,10,2013-09-05 9:45:00,5,9,2013,9,45
TRIP,2013-09-05,0.16625,52,6,4,2013-09-05 9:45:00,5,9,2013,9,45
ADBE,2013-09-05,0.38875,29.66666667,5.166666667,12,2013-09-05 9:45:00,5,9,2013,9,45
EMC,2013-09-05,0.685,26,4.5,2,2013-09-05 9:45:00,5,9,2013,9,45
FB,2013-09-05,0.07248,42.36,4.84,25,2013-09-05 9:45:00,5,9,2013,9,45
ALTR,2013-09-05,0.573,,5,1,2013-09-05 9:45:00,5,9,2013,9,45
GOOG,2013-09-05,0.1696666667,19.92592593,5.481481481,27,2013-09-05 9:45:00,5,9,2013,9,45
ADP,2013-09-05,-0.378,22,8.5,2,2013-09-05 9:45:00,5,9,2013,9,45
AABA,2013-09-05,0.4301666667,35.5,6.833333333,6,2013-09-05 9:45:00,5,9,2013,9,45
INTC,2013-09-05,0.4721538462,21.23076923,4.923076923,13,2013-09-05 9:45:00,5,9,2013,9,45
HPQ,2013-09-05,-0.03654545455,34,3.909090909,11,2013-09-05 9:45:00,5,9,2013,9,45
PNR,2013-09-05,0.56,35,6,1,2013-09-05 9:45:00,5,9,2013,9,45
AVGO,2013-09-05,0.31,60,7,5,2013-09-05 9:45:00,5,9,2013,9,45
ETN,2013-09-05,0.428,28,5,1,2013-09-05 9:45:00,5,9,2013,9,45
IBM,2013-09-05,0.3466666667,12.33333333,4,3,2013-09-05 9:45:00,5,9,2013,9,45
CSCO,2013-09-05,0.358,20,9,1,2013-09-05 9:45:00,5,9,2013,9,45
SNDK,2013-09-05,0.385,36,1,1,2013-09-05 9:45:00,5,9,2013,9,45
LLTC,2013-09-05,0.393,9,6,1,2013-09-05 9:45:00,5,9,2013,9,45
NVDA,2013-09-05,0.435,35,6,1,2013-09-05 9:45:00,5,9,2013,9,45
CRM,2013-09-06,0.435,52,7,2,2013-09-06 9:45:00,6,9,2013,9,45
AAPL,2013-09-06,0.001174603175,29.03174603,6.301587302,63,2013-09-06 9:45:00,6,9,2013,9,45
INTC,2013-09-06,0.56,21,9,1,2013-09-06 9:45:00,6,9,2013,9,45
JBL,2013-09-06,-0.2841666667,0,6.666666667,6,2013-09-06 9:45:00,6,9,2013,9,45
ITW,2013-09-06,0.925,22,7,1,2013-09-06 9:45:00,6,9,2013,9,45
HPQ,2013-09-06,0.0115,36.5,4.75,4,2013-09-06 9:45:00,6,9,2013,9,45
AABA,2013-09-06,0.5440985915,34.01408451,5.267605634,71,2013-09-06 9:45:00,6,9,2013,9,45
BRCM,2013-09-06,0.19,,7,4,2013-09-06 9:45:00,6,9,2013,9,45
MSI,2013-09-06,0.05375,15.5,5.5,4,2013-09-06 9:45:00,6,9,2013,9,45
FB,2013-09-06,0.1384047619,42.64285714,5.547619048,42,2013-09-06 9:45:00,6,9,2013,9,45
ADP,2013-09-06,-0.312,22,4,1,2013-09-06 9:45:00,6,9,2013,9,45
ORCL,2013-09-06,0.134625,23.125,5.875,8,2013-09-06 9:45:00,6,9,2013,9,45
NVDA,2013-09-06,-0.005714285714,34,6.714285714,7,2013-09-06 9:45:00,6,9,2013,9,45
CSCO,2013-09-06,0.31,22,4,1,2013-09-06 9:45:00,6,9,2013,9,45
MSFT,2013-09-06,0.143557377,22.39344262,6.295081967,61,2013-09-06 9:45:00,6,9,2013,9,45
ADSK,2013-09-06,0.419,39,5,1,2013-09-06 9:45:00,6,9,2013,9,45
GOOG,2013-09-06,0.02169811321,20.32075472,5.811320755,53,2013-09-06 9:45:00,6,9,2013,9,45
TRIP,2013-09-06,0.7,47,5.5,4,2013-09-06 9:45:00,6,9,2013,9,45
IBM,2013-09-06,0.3835,16.5,4.75,4,2013-09-06 9:45:00,6,9,2013,9,45
ETN,2013-09-06,0.307,21.71428571,6.857142857,7,2013-09-06 9:45:00,6,9,2013,9,45
NTAP,2013-09-06,0.623,29,6,1,2013-09-06 9:45:00,6,9,2013,9,45
QCOM,2013-09-06,0.518,23,5,1,2013-09-06 9:45:00,6,9,2013,9,45
DOV,2013-09-06,0.1126666667,25.33333333,4.333333333,3,2013-09-06 9:45:00,6,9,2013,9,45
FB,2013-09-07,0.1798571429,41.74285714,5.714285714,35,2013-09-07 9:45:00,7,9,2013,9,45
GOOG,2013-09-07,0.3645652174,19.36956522,5.47826087,46,2013-09-07 9:45:00,7,9,2013,9,45
FSLR,2013-09-07,-0.29,66,9,1,2013-09-07 9:45:00,7,9,2013,9,45
CRM,2013-09-07,0.4165,43.5,6.5,2,2013-09-07 9:45:00,7,9,2013,9,45
ADBE,2013-09-07,-0.29,29,7,1,2013-09-07 9:45:00,7,9,2013,9,45
ETN,2013-09-07,0.4725,23,4.5,2,2013-09-07 9:45:00,7,9,2013,9,45
TRIP,2013-09-07,0.76,45,9,1,2013-09-07 9:45:00,7,9,2013,9,45
MSFT,2013-09-07,0.2837096774,22.80645161,5.419354839,31,2013-09-07 9:45:00,7,9,2013,9,45
MU,2013-09-07,-0.29,57,6,1,2013-09-07 9:45:00,7,9,2013,9,45
IBM,2013-09-07,0.5226,13.8,6,5,2013-09-07 9:45:00,7,9,2013,9,45
NTAP,2013-09-07,0.623,29,9,1,2013-09-07 9:45:00,7,9,2013,9,45
AAPL,2013-09-07,0.0943125,29.1328125,5.703125,128,2013-09-07 9:45:00,7,9,2013,9,45
INTC,2013-09-07,0.56,20,5,1,2013-09-07 9:45:00,7,9,2013,9,45
MSI,2013-09-07,0.4976666667,16.33333333,5.333333333,3,2013-09-07 9:45:00,7,9,2013,9,45
DOV,2013-09-07,0.2003333333,29.66666667,4.333333333,3,2013-09-07 9:45:00,7,9,2013,9,45
AABA,2013-09-07,0.4016666667,34.88888889,5.592592593,27,2013-09-07 9:45:00,7,9,2013,9,45
CTXS,2013-09-07,0.518,34,5,3,2013-09-07 9:45:00,7,9,2013,9,45
HPQ,2013-09-07,-0.138,33.41176471,5.588235294,17,2013-09-07 9:45:00,7,9,2013,9,45
ORCL,2013-09-07,-0.0675,20.25,5,4,2013-09-07 9:45:00,7,9,2013,9,45
WDC,2013-09-07,0.31,35,6,1,2013-09-07 9:45:00,7,9,2013,9,45
HPQ,2013-09-08,-0.334,34,4.666666667,6,2013-09-08 9:45:00,8,9,2013,9,45
IBM,2013-09-08,0.4672105263,15.10526316,5.894736842,19,2013-09-08 9:45:00,8,9,2013,9,45
AAPL,2013-09-08,0.1827777778,29.14814815,6.518518519,27,2013-09-08 9:45:00,8,9,2013,9,45
INTC,2013-09-08,0.4546666667,21,6,3,2013-09-08 9:45:00,8,9,2013,9,45
ADP,2013-09-08,-0.378,22,9,1,2013-09-08 9:45:00,8,9,2013,9,45
EMC,2013-09-08,0.298,28,5,1,2013-09-08 9:45:00,8,9,2013,9,45
GOOG,2013-09-08,0.4018666667,19.66666667,5.933333333,15,2013-09-08 9:45:00,8,9,2013,9,45
MSFT,2013-09-08,0.142625,23.70833333,5.458333333,24,2013-09-08 9:45:00,8,9,2013,9,45
FB,2013-09-08,0.2416153846,42.30769231,5.307692308,13,2013-09-08 9:45:00,8,9,2013,9,45
ORCL,2013-09-08,-0.29,22,4,1,2013-09-08 9:45:00,8,9,2013,9,45
NVDA,2013-09-08,0.6,35,4,1,2013-09-08 9:45:00,8,9,2013,9,45
AABA,2013-09-08,0.0916,35,6.2,5,2013-09-08 9:45:00,8,9,2013,9,45
NVDA,2013-09-09,-0.378,34,5.5,2,2013-09-09 9:45:00,9,9,2013,9,45
FB,2013-09-09,0.1949,41.8,6.1,10,2013-09-09 9:45:00,9,9,2013,9,45
HPQ,2013-09-09,0.235,34,4.666666667,3,2013-09-09 9:45:00,9,9,2013,9,45
ORCL,2013-09-09,0.55497,27.14,5.75,100,2013-09-09 9:45:00,9,9,2013,9,45
GOOG,2013-09-09,0.372,19.375,6.083333333,24,2013-09-09 9:45:00,9,9,2013,9,45
QCOM,2013-09-09,-0.29,22,6.5,2,2013-09-09 9:45:00,9,9,2013,9,45
AAPL,2013-09-09,-0.047,29.69230769,6.615384615,13,2013-09-09 9:45:00,9,9,2013,9,45
CSCO,2013-09-09,0.3722,19.2,7,10,2013-09-09 9:45:00,9,9,2013,9,45
AABA,2013-09-09,0.1814285714,33.28571429,7,7,2013-09-09 9:45:00,9,9,2013,9,45
ADSK,2013-09-09,0.7,50,5,2,2013-09-09 9:45:00,9,9,2013,9,45
IBM,2013-09-09,0.4694322034,12.99152542,6.059322034,118,2013-09-09 9:45:00,9,9,2013,9,45
ADBE,2013-09-09,0.3273333333,31,6.666666667,3,2013-09-09 9:45:00,9,9,2013,9,45
MSFT,2013-09-09,0.2993076923,22.30769231,6.384615385,13,2013-09-09 9:45:00,9,9,2013,9,45
MSI,2013-09-09,0.56,11,7,1,2013-09-09 9:45:00,9,9,2013,9,45
NVDA,2013-09-10,0.31,39,4,1,2013-09-10 9:45:00,10,9,2013,9,45
NTAP,2013-09-10,0.439,36,8,1,2013-09-10 9:45:00,10,9,2013,9,45
INTU,2013-09-10,0.318,30,8,5,2013-09-10 9:45:00,10,9,2013,9,45
ADSK,2013-09-10,0.2252,40.6,3.8,5,2013-09-10 9:45:00,10,9,2013,9,45
TRIP,2013-09-10,-0.34,68.5,7,2,2013-09-10 9:45:00,10,9,2013,9,45
AABA,2013-09-10,0.02576666667,35.83333333,6.2,30,2013-09-10 9:45:00,10,9,2013,9,45
WDC,2013-09-10,0.3908333333,30.83333333,5.666666667,6,2013-09-10 9:45:00,10,9,2013,9,45
IBM,2013-09-10,0.4292857143,14.38095238,5.761904762,21,2013-09-10 9:45:00,10,9,2013,9,45
GOOG,2013-09-10,0.1996176471,20.50980392,5.774509804,102,2013-09-10 9:45:00,10,9,2013,9,45
INTC,2013-09-10,0.3765,18.95454545,5.909090909,22,2013-09-10 9:45:00,10,9,2013,9,45
AAPL,2013-09-10,0.07443478261,29.2173913,6.31884058,69,2013-09-10 9:45:00,10,9,2013,9,45
VRSN,2013-09-10,0.568,29,8,1,2013-09-10 9:45:00,10,9,2013,9,45
EA,2013-09-10,0.31,35,4.5,2,2013-09-10 9:45:00,10,9,2013,9,45
ETN,2013-09-10,0.409,24.66666667,5.333333333,3,2013-09-10 9:45:00,10,9,2013,9,45
HPQ,2013-09-10,0.3386666667,32.83333333,5,6,2013-09-10 9:45:00,10,9,2013,9,45
MSFT,2013-09-10,0.26084375,22.52083333,6.270833333,96,2013-09-10 9:45:00,10,9,2013,9,45
MU,2013-09-10,0.523,59,6,1,2013-09-10 9:45:00,10,9,2013,9,45
CTXS,2013-09-10,0.29,39,7.5,4,2013-09-10 9:45:00,10,9,2013,9,45
FB,2013-09-10,0.1507179487,41.48717949,5.435897436,39,2013-09-10 9:45:00,10,9,2013,9,45
JNPR,2013-09-10,-0.29,41,6.333333333,3,2013-09-10 9:45:00,10,9,2013,9,45
QCOM,2013-09-10,0.31,19,4.5,2,2013-09-10 9:45:00,10,9,2013,9,45
CA,2013-09-10,-0.3,20,4,1,2013-09-10 9:45:00,10,9,2013,9,45
EMC,2013-09-10,0.2685,28.33333333,4.833333333,6,2013-09-10 9:45:00,10,9,2013,9,45
STX,2013-09-10,0.3102222222,41.88888889,6.666666667,9,2013-09-10 9:45:00,10,9,2013,9,45
RHT,2013-09-10,0.316,28.83333333,5.666666667,6,2013-09-10 9:45:00,10,9,2013,9,45
ORCL,2013-09-10,0.4234444444,26.44444444,6.222222222,9,2013-09-10 9:45:00,10,9,2013,9,45
CSCO,2013-09-10,0.3608,21,5,5,2013-09-10 9:45:00,10,9,2013,9,45
DOV,2013-09-10,0.135,28.5,4,2,2013-09-10 9:45:00,10,9,2013,9,45
ADBE,2013-09-10,0.56,31.66666667,4,3,2013-09-10 9:45:00,10,9,2013,9,45
FSLR,2013-09-10,0.56,46,6.5,2,2013-09-10 9:45:00,10,9,2013,9,45
GOOG,2013-09-11,-0.2202469136,21.70781893,5.802469136,243,2013-09-11 9:45:00,11,9,2013,9,45
FSLR,2013-09-11,0.56,50.5,4,2,2013-09-11 9:45:00,11,9,2013,9,45
AAPL,2013-09-11,0.1414104938,28.41049383,5.814814815,324,2013-09-11 9:45:00,11,9,2013,9,45
ETN,2013-09-11,0.391,28,5,1,2013-09-11 9:45:00,11,9,2013,9,45
INTC,2013-09-11,0.3573571429,21.47619048,5.976190476,42,2013-09-11 9:45:00,11,9,2013,9,45
DOV,2013-09-11,-0.1684,25.6,4.8,5,2013-09-11 9:45:00,11,9,2013,9,45
QCOM,2013-09-11,0.5183333333,25.66666667,4.666666667,3,2013-09-11 9:45:00,11,9,2013,9,45
HPQ,2013-09-11,0.1063333333,32.77777778,5.333333333,9,2013-09-11 9:45:00,11,9,2013,9,45
CRM,2013-09-11,0.3275555556,49.33333333,5.888888889,9,2013-09-11 9:45:00,11,9,2013,9,45
ORCL,2013-09-11,0.347,24.73913043,5.347826087,23,2013-09-11 9:45:00,11,9,2013,9,45
ADBE,2013-09-11,0.446,32.8,6,5,2013-09-11 9:45:00,11,9,2013,9,45
ADSK,2013-09-11,0.0725,38.5,5.5,2,2013-09-11 9:45:00,11,9,2013,9,45
MSI,2013-09-11,0.08066666667,14.33333333,5.333333333,3,2013-09-11 9:45:00,11,9,2013,9,45
MSFT,2013-09-11,0.051275,22.225,6.2,40,2013-09-11 9:45:00,11,9,2013,9,45
AABA,2013-09-11,0.05255555556,34.55555556,4.888888889,9,2013-09-11 9:45:00,11,9,2013,9,45
STX,2013-09-11,0.147,42.625,4.875,8,2013-09-11 9:45:00,11,9,2013,9,45
PNR,2013-09-11,-0.268,23,6,1,2013-09-11 9:45:00,11,9,2013,9,45
INTU,2013-09-11,0.318,30,8,1,2013-09-11 9:45:00,11,9,2013,9,45
IBM,2013-09-11,0.3786578947,13.94736842,5.842105263,38,2013-09-11 9:45:00,11,9,2013,9,45
BRCM,2013-09-11,0.435,,9,1,2013-09-11 9:45:00,11,9,2013,9,45
FB,2013-09-11,0.3116,41.93333333,5.133333333,15,2013-09-11 9:45:00,11,9,2013,9,45
ADP,2013-09-11,0.268,29,4,1,2013-09-11 9:45:00,11,9,2013,9,45
XLNX,2013-09-11,0.3915,27,7,2,2013-09-11 9:45:00,11,9,2013,9,45
CSCO,2013-09-11,0.3558,20,6.2,10,2013-09-11 9:45:00,11,9,2013,9,45
SYMC,2013-09-11,0.312,31,8,5,2013-09-11 9:45:00,11,9,2013,9,45
QCOM,2013-09-12,0.4382317073,21.90243902,6.146341463,82,2013-09-12 9:45:00,12,9,2013,9,45
CSCO,2013-09-12,0.5421428571,20.28571429,6.142857143,7,2013-09-12 9:45:00,12,9,2013,9,45
MSFT,2013-09-12,0.1495681818,22.79545455,6.340909091,44,2013-09-12 9:45:00,12,9,2013,9,45
ORCL,2013-09-12,0.1467272727,24,5.363636364,11,2013-09-12 9:45:00,12,9,2013,9,45
FISV,2013-09-12,0.56,23,9,1,2013-09-12 9:45:00,12,9,2013,9,45
FB,2013-09-12,0.3979382716,42.34567901,6.296296296,162,2013-09-12 9:45:00,12,9,2013,9,45
EMC,2013-09-12,0.3415,20,4.5,2,2013-09-12 9:45:00,12,9,2013,9,45
AABA,2013-09-12,0.2954461538,32.23076923,6.384615385,65,2013-09-12 9:45:00,12,9,2013,9,45
CRM,2013-09-12,0.31,48,4.5,2,2013-09-12 9:45:00,12,9,2013,9,45
TXN,2013-09-12,0.435,31,7,1,2013-09-12 9:45:00,12,9,2013,9,45
DOV,2013-09-12,0.31,26,3,1,2013-09-12 9:45:00,12,9,2013,9,45
LLL,2013-09-12,0.685,18,4,1,2013-09-12 9:45:00,12,9,2013,9,45
MSI,2013-09-12,0.3715,14.5,5.625,8,2013-09-12 9:45:00,12,9,2013,9,45
ADBE,2013-09-12,0.435,30,9,1,2013-09-12 9:45:00,12,9,2013,9,45
AAPL,2013-09-12,0.1370421687,29.25903614,6.090361446,166,2013-09-12 9:45:00,12,9,2013,9,45
GOOG,2013-09-12,0.1805,20.20930233,5.604651163,86,2013-09-12 9:45:00,12,9,2013,9,45
WDC,2013-09-12,0.56,47,6,1,2013-09-12 9:45:00,12,9,2013,9,45
IBM,2013-09-12,0.4940909091,15.90909091,5.909090909,11,2013-09-12 9:45:00,12,9,2013,9,45
INTC,2013-09-12,0.4188947368,21.57894737,5.684210526,38,2013-09-12 9:45:00,12,9,2013,9,45
STX,2013-09-12,0.279,42,6,1,2013-09-12 9:45:00,12,9,2013,9,45
ADP,2013-09-12,0.3154615385,17,5.076923077,13,2013-09-12 9:45:00,12,9,2013,9,45
CTXS,2013-09-12,0.283,36,4.333333333,6,2013-09-12 9:45:00,12,9,2013,9,45
TRIP,2013-09-12,0.471,54,4.5,4,2013-09-12 9:45:00,12,9,2013,9,45
BRCM,2013-09-12,0.425,,4,1,2013-09-12 9:45:00,12,9,2013,9,45
HPQ,2013-09-12,0.3010833333,35.25,4.25,12,2013-09-12 9:45:00,12,9,2013,9,45
AABA,2013-09-13,-0.03966666667,33.12121212,5.454545455,33,2013-09-13 9:45:00,13,9,2013,9,45
SNDK,2013-09-13,0.4855,25,4,2,2013-09-13 9:45:00,13,9,2013,9,45
LLTC,2013-09-13,0.27,7,5.333333333,3,2013-09-13 9:45:00,13,9,2013,9,45
MSFT,2013-09-13,0.3295,22.65714286,6.514285714,70,2013-09-13 9:45:00,13,9,2013,9,45
CSCO,2013-09-13,0.4753333333,21.16666667,4.666666667,6,2013-09-13 9:45:00,13,9,2013,9,45
QCOM,2013-09-13,0.425,24,4.666666667,3,2013-09-13 9:45:00,13,9,2013,9,45
IBM,2013-09-13,0.4377333333,15.46666667,6.1,30,2013-09-13 9:45:00,13,9,2013,9,45
ETN,2013-09-13,-0.29,17.5,2.5,2,2013-09-13 9:45:00,13,9,2013,9,45
CTXS,2013-09-13,0.56,38,5.75,4,2013-09-13 9:45:00,13,9,2013,9,45
LLL,2013-09-13,0.491,17,6,1,2013-09-13 9:45:00,13,9,2013,9,45
INTC,2013-09-13,0.25675,23.29166667,5.583333333,24,2013-09-13 9:45:00,13,9,2013,9,45
DOV,2013-09-13,-0.29,25,5,1,2013-09-13 9:45:00,13,9,2013,9,45
HPQ,2013-09-13,0.3548947368,34.31578947,6,19,2013-09-13 9:45:00,13,9,2013,9,45
MSI,2013-09-13,0.0075,12.5,6,2,2013-09-13 9:45:00,13,9,2013,9,45
ADSK,2013-09-13,0.26,40,3.5,2,2013-09-13 9:45:00,13,9,2013,9,45
AAPL,2013-09-13,0.04302586207,28.95689655,5.974137931,116,2013-09-13 9:45:00,13,9,2013,9,45
GOOG,2013-09-13,0.2912888889,20,5.511111111,45,2013-09-13 9:45:00,13,9,2013,9,45
JNPR,2013-09-13,0.466,42,5,1,2013-09-13 9:45:00,13,9,2013,9,45
FB,2013-09-13,0.1853061224,41.46938776,5.510204082,49,2013-09-13 9:45:00,13,9,2013,9,45
CRM,2013-09-13,0.435,48.33333333,4.666666667,3,2013-09-13 9:45:00,13,9,2013,9,45
WDC,2013-09-13,0.4005,36.5,6.416666667,12,2013-09-13 9:45:00,13,9,2013,9,45
ORCL,2013-09-13,0.3062857143,24.57142857,5.142857143,14,2013-09-13 9:45:00,13,9,2013,9,45
WDC,2013-09-14,0.4,33,5,3,2013-09-14 9:45:00,14,9,2013,9,45
TXN,2013-09-14,0.1975,26,4,2,2013-09-14 9:45:00,14,9,2013,9,45
